Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita,Porcentagem 150 g,Porcentagem 300 g,Porcentagem 425 g
2017-04-16,2.24,10247.33,202.49,6574.76,531.29,2938.79,2488.55,450.24,0.0,organic,2017,RaleighGreensboro,16/04/2017,22954.019200000002,1.9760269260382948,64.16071308331048,5.184667615857008
2017-04-09,2.07,12113.04,208.57,6330.09,401.45,5172.93,3146.38,2026.55,0.0,organic,2017,RaleighGreensboro,09/04/2017,25073.9928,1.721863380290992,52.25847516395553,3.314196931571265
2017-04-02,2.21,11544.33,231.24,6808.06,416.45,4088.58,3442.51,646.07,0.0,organic,2017,RaleighGreensboro,02/04/2017,25512.9693,2.003061243051784,58.97319290075734,3.6073986104000837
2017-03-26,1.94,11276.9,236.74,6075.77,440.09,4524.3,2563.32,1960.98,0.0,organic,2017,RaleighGreensboro,26/03/2017,21877.185999999998,2.0993358103734185,53.87801612145182,3.9025796096444942
2017-03-19,1.83,6478.95,251.2,4806.55,342.44,1078.76,102.5,976.26,0.0,organic,2017,RaleighGreensboro,19/03/2017,11856.4785,3.877171455251237,74.18717539107418,5.285424335733413
2017-03-12,1.9,6858.2,248.79,4782.34,360.74,1466.33,1232.62,233.71,0.0,organic,2017,RaleighGreensboro,12/03/2017,13030.58,3.6276282406462337,69.73170802834562,5.259980752967251
2017-03-05,1.54,7644.87,310.11,3737.67,220.26,3376.83,1772.87,1603.96,0.0,organic,2017,RaleighGreensboro,05/03/2017,11773.0998,4.056445694956226,48.891217247644505,2.881147750059844
2017-02-26,1.56,8608.11,241.98,4059.23,328.88,3978.02,2617.49,1360.53,0.0,organic,2017,RaleighGreensboro,26/02/2017,13428.651600000001,2.811070025824484,47.15587974596049,3.820583147752526
2017-02-19,1.55,8726.67,169.95,4133.16,283.98,4139.58,3118.21,1021.37,0.0,organic,2017,RaleighGreensboro,19/02/2017,13526.3385,1.9474782477164827,47.362395965471364,3.25416224057974
2017-02-12,1.54,9911.34,239.38,4073.5,292.17,5306.29,4476.52,829.77,0.0,organic,2017,RaleighGreensboro,12/02/2017,15263.463600000001,2.4152132809488926,41.099387166619245,2.9478355096283653
2017-02-05,1.77,9668.72,219.34,3567.45,282.75,5599.18,5467.43,131.75,0.0,organic,2017,RaleighGreensboro,05/02/2017,17113.6344,2.268552610893686,36.896817779395825,2.924378821602032
2017-01-29,1.63,12400.14,210.3,5718.04,367.53,6104.27,5464.33,639.94,0.0,organic,2017,RaleighGreensboro,29/01/2017,20212.228199999998,1.6959485941287762,46.11270517913508,2.963918149311217
2017-01-22,1.59,10830.75,224.66,4242.03,477.69,5886.37,5420.39,465.98,0.0,organic,2017,RaleighGreensboro,22/01/2017,17220.8925,2.0742792512060566,39.166539713316254,4.410497887957898
2017-01-15,1.62,10210.4,185.33,5492.56,523.31,4009.2,3842.0,167.2,0.0,organic,2017,RaleighGreensboro,15/01/2017,16540.848,1.8151100838360887,53.79377889211001,5.125264436261067
2017-01-08,1.52,11276.02,179.81,4508.4,369.14,6218.67,6018.6,200.07,0.0,organic,2017,RaleighGreensboro,08/01/2017,17139.5504,1.594622925464836,39.9821922983464,3.2736728029925453
2017-01-01,1.78,8038.22,121.25,3157.17,299.93,4459.87,4271.94,187.93,0.0,organic,2017,RaleighGreensboro,01/01/2017,14308.0316,1.5084185304706763,39.27697923172045,3.7312987203634638
2017-12-31,1.39,13838.29,496.98,2962.71,94.76,10283.84,9802.71,481.13,0.0,organic,2017,RichmondNorfolk,31/12/2017,19235.2231,3.5913396814201755,21.409509411928784,0.6847666872135214
2017-12-24,1.41,12966.31,527.99,2640.21,65.74,9732.37,9557.06,175.31,0.0,organic,2017,RichmondNorfolk,24/12/2017,18282.497099999997,4.072014320188242,20.362076797485177,0.5070062338475634
2017-12-17,1.43,12837.29,531.72,2596.59,60.05,9648.93,9084.68,564.25,0.0,organic,2017,RichmondNorfolk,17/12/2017,18357.3247,4.1419957015849915,20.22693263141987,0.46777785654137277
2017-12-10,1.4,12385.8,365.36,2618.38,68.67,9333.39,9023.05,310.34,0.0,organic,2017,RichmondNorfolk,10/12/2017,17340.12,2.9498296436241507,21.140176653910125,0.5544252288911495
2017-12-03,1.5,11304.93,591.86,3015.71,62.15,7635.21,7481.2,154.01,0.0,organic,2017,RichmondNorfolk,03/12/2017,16957.395,5.2354149915125525,26.676060798253502,0.5497601488907936
2017-11-26,1.58,10285.18,441.93,2360.47,39.34,7443.44,7353.1,90.34,0.0,organic,2017,RichmondNorfolk,26/11/2017,16250.584400000002,4.296764859730214,22.95020602459072,0.38249209056137085
2017-11-19,1.62,9572.38,469.82,2619.23,36.54,6446.79,6399.28,47.51,0.0,organic,2017,RichmondNorfolk,19/11/2017,15507.2556,4.908079286447049,27.36236965101678,0.3817232495993682
2017-11-12,1.57,11495.44,632.19,2374.29,63.61,8425.35,8314.51,110.84,0.0,organic,2017,RichmondNorfolk,12/11/2017,18047.8408,5.499485013187838,20.65418983527381,0.5533498500274892
2017-11-05,1.64,10865.72,1262.85,2499.88,52.94,7050.05,6880.75,169.3,0.0,organic,2017,RichmondNorfolk,05/11/2017,17819.780799999997,11.622331515997098,23.007034968690526,0.4872203590742261
2017-10-29,1.67,10158.08,327.71,2184.05,36.01,7610.31,7023.4,586.91,0.0,organic,2017,RichmondNorfolk,29/10/2017,16963.993599999998,3.2261017830141125,21.500618227066536,0.3544961252520161
2017-10-22,1.62,12275.26,370.45,2692.51,53.05,9159.25,8792.65,366.6,0.0,organic,2017,RichmondNorfolk,22/10/2017,19885.9212,3.01785868486696,21.934443751089592,0.4321700721614043
2017-10-15,1.6,15559.82,323.77,2409.46,66.32,12760.27,11870.29,889.98,0.0,organic,2017,RichmondNorfolk,15/10/2017,24895.712,2.0808081327418955,15.485140573605607,0.42622601032659757
2017-10-08,1.56,16660.78,416.49,2475.61,67.47,13701.21,13577.23,123.98,0.0,organic,2017,RichmondNorfolk,08/10/2017,25990.8168,2.4998229374615115,14.858908166364362,0.4049630329432356
2017-10-01,1.6,14274.34,250.53,2545.53,18.17,11460.11,10711.65,748.46,0.0,organic,2017,RichmondNorfolk,01/10/2017,22838.944000000003,1.7551074165250373,17.832908561796902,0.12729134937237027
2017-09-24,1.76,14075.51,257.62,2561.93,53.35,11202.61,9417.16,1785.45,0.0,organic,2017,RichmondNorfolk,24/09/2017,24772.8976,1.8302711589136025,18.201329827480496,0.37902711873317557
2017-09-17,1.59,14824.51,336.19,2732.34,44.13,11711.85,10680.64,1031.21,0.0,organic,2017,RichmondNorfolk,17/09/2017,23570.9709,2.267798396034675,18.43123314025219,0.2976826890062471
2017-09-10,2.0,13661.82,526.93,3525.9,42.94,9566.05,7880.01,1686.04,0.0,organic,2017,RichmondNorfolk,10/09/2017,27323.64,3.856953173149697,25.80842083997593,0.3143065857989638
2017-09-03,2.05,12472.67,654.67,3231.63,56.08,8530.29,6523.37,2006.92,0.0,organic,2017,RichmondNorfolk,03/09/2017,25568.973499999996,5.248836055150981,25.90968894390696,0.4496230558493089
2017-08-27,1.96,11862.16,517.0,3473.29,114.73,7757.14,6903.89,853.25,0.0,organic,2017,RichmondNorfolk,27/08/2017,23249.833599999998,4.358396784396771,29.280417731677872,0.9671931587501771
2017-08-20,1.93,12811.35,573.89,3458.89,59.59,8718.98,7254.65,1464.33,0.0,organic,2017,RichmondNorfolk,20/08/2017,24725.9055,4.479543529760719,26.998637926526087,0.46513443157824896
2017-08-13,1.79,11129.0,541.48,3363.51,112.95,7111.06,7044.98,66.08,0.0,organic,2017,RichmondNorfolk,13/08/2017,19920.91,4.865486566627729,30.222931080959658,1.0149159852637253
2017-08-06,1.66,12743.98,513.56,3881.12,71.87,8277.43,7343.81,933.62,0.0,organic,2017,RichmondNorfolk,06/08/2017,21155.0068,4.029824277815878,30.454536181004677,0.5639525485758767
2017-07-30,1.56,14439.15,623.91,4519.06,138.65,9157.53,8250.67,906.86,0.0,organic,2017,RichmondNorfolk,30/07/2017,22525.074,4.320960721372103,31.29727165380234,0.9602365790230036
2017-07-23,1.45,17819.23,490.84,4973.46,117.18,12237.75,11553.5,684.25,0.0,organic,2017,RichmondNorfolk,23/07/2017,25837.8835,2.7545522449623245,27.91063362446077,0.6576041725708687
2017-07-16,1.71,11521.01,556.0,4078.58,201.95,6684.48,6042.57,641.91,0.0,organic,2017,RichmondNorfolk,16/07/2017,19700.9271,4.825965779041941,35.40123652353396,1.7528845127293524
2017-07-09,1.81,11717.1,720.65,5308.78,142.87,5544.8,3341.86,2202.94,0.0,organic,2017,RichmondNorfolk,09/07/2017,21207.951,6.15041264476705,45.30796869532563,1.2193290148586255
2017-07-02,1.84,10106.75,649.11,4909.0,127.57,4421.07,3123.96,1297.11,0.0,organic,2017,RichmondNorfolk,02/07/2017,18596.420000000002,6.422539391990502,48.57149924555371,1.2622257402231183
2017-06-25,1.64,12534.75,656.89,5010.34,83.67,6783.85,3312.08,3471.77,0.0,organic,2017,RichmondNorfolk,25/06/2017,20556.989999999998,5.240551267476415,39.97159895490536,0.6675043379405253
2017-06-18,1.78,10408.49,709.84,4861.94,114.37,4722.34,3346.59,1375.75,0.0,organic,2017,RichmondNorfolk,18/06/2017,18527.1122,6.819817283775073,46.71129049458663,1.098814525449897
2017-06-11,1.56,11925.84,666.26,4779.4,149.16,6331.02,3456.32,2874.7,0.0,organic,2017,RichmondNorfolk,11/06/2017,18604.310400000002,5.586692425858472,40.07600303207153,1.250729508361675
2017-06-04,1.72,11637.27,740.89,4505.97,176.87,6213.54,3221.65,2991.89,0.0,organic,2017,RichmondNorfolk,04/06/2017,20016.1044,6.366527544690465,38.72016374974543,1.5198581797964643
2017-05-28,1.6,12214.35,771.94,4134.06,160.29,7148.06,2792.14,4355.92,0.0,organic,2017,RichmondNorfolk,28/05/2017,19542.960000000003,6.319943345327422,33.84592712669934,1.3123088825848284
2017-05-21,1.52,11063.56,536.61,4072.81,205.25,6248.89,3079.19,3169.7,0.0,organic,2017,RichmondNorfolk,21/05/2017,16816.6112,4.8502471175643285,36.812834205264856,1.8551894688508943
2017-05-14,1.72,9767.94,561.89,4265.52,195.63,4744.9,4343.18,401.72,0.0,organic,2017,RichmondNorfolk,14/05/2017,16800.8568,5.752389961445299,43.66857290278196,2.0027764298306496
2017-05-07,1.68,9163.85,514.87,4408.58,216.59,4023.81,2347.45,1676.36,0.0,organic,2017,RichmondNorfolk,07/05/2017,15395.268,5.618490045122956,48.10838239386284,2.363526247155944
2017-04-30,1.77,10361.33,597.65,5030.44,184.19,4549.05,3554.8,994.25,0.0,organic,2017,RichmondNorfolk,30/04/2017,18339.5541,5.768081896822126,48.55013786840106,1.7776675388198233
2017-04-23,1.65,10330.09,641.94,4484.77,159.23,5044.15,3311.15,1733.0,0.0,organic,2017,RichmondNorfolk,23/04/2017,17044.6485,6.214273060544487,43.414626590862234,1.5414192906354156
2017-04-16,1.46,12066.89,649.64,4688.25,221.16,6507.84,4128.88,2378.96,0.0,organic,2017,RichmondNorfolk,16/04/2017,17617.6594,5.383657263802024,38.852181465149684,1.832783757869675
2017-04-09,1.04,15659.62,659.45,4489.03,247.92,10263.22,2985.66,7277.56,0.0,organic,2017,RichmondNorfolk,09/04/2017,16286.0048,4.211149440407877,28.666276704032406,1.5831801793402391
2017-04-02,1.41,11559.75,783.17,4621.86,247.98,5906.74,3507.74,2399.0,0.0,organic,2017,RichmondNorfolk,02/04/2017,16299.2475,6.7749735072125254,39.98235255952767,2.1452021021215857
2017-03-26,1.06,15307.02,674.2,4196.02,197.7,10239.1,3345.01,6894.09,0.0,organic,2017,RichmondNorfolk,26/03/2017,16225.441200000001,4.40451505257065,27.412389870791316,1.2915642626716368
2017-03-19,1.55,11613.35,757.42,3820.16,217.31,6818.46,5310.39,1508.07,0.0,organic,2017,RichmondNorfolk,19/03/2017,18000.6925,6.521976862834582,32.89455669552713,1.8712085660037803
2017-03-12,1.46,14100.75,599.65,3963.56,189.23,9348.31,8086.79,1261.52,0.0,organic,2017,RichmondNorfolk,12/03/2017,20587.095,4.252610676737053,28.108859457830253,1.3419853553888976
2017-03-05,1.06,14497.7,635.96,3287.69,201.39,10372.66,4416.23,5956.43,0.0,organic,2017,RichmondNorfolk,05/03/2017,15367.562000000002,4.386626844258055,22.67732123026411,1.3891168944039398
2017-02-26,1.01,13878.02,721.23,3569.87,221.42,9365.5,3127.75,6237.75,0.0,organic,2017,RichmondNorfolk,26/02/2017,14016.8002,5.196922903987745,25.72319394265176,1.5954725530010765
2017-02-19,1.24,9098.81,522.24,3373.76,263.72,4939.09,2202.97,2736.12,0.0,organic,2017,RichmondNorfolk,19/02/2017,11282.524399999998,5.739651668734703,37.07913452418504,2.898400999691169
2017-02-12,1.12,10485.46,424.16,3355.43,236.07,6469.8,2421.74,4048.06,0.0,organic,2017,RichmondNorfolk,12/02/2017,11743.7152,4.045220715161758,32.00078966492648,2.2514033719073843
2017-02-05,1.42,6511.84,527.83,2515.41,159.11,3309.49,2198.27,1111.22,0.0,organic,2017,RichmondNorfolk,05/02/2017,9246.8128,8.105696700164623,38.628252536917365,2.4433954151207646
2017-01-29,1.32,8024.8,592.19,3683.49,230.3,3518.82,1829.27,1689.55,0.0,organic,2017,RichmondNorfolk,29/01/2017,10592.736,7.379498554481109,45.9013308742897,2.869853454291696
2017-01-22,1.27,8066.77,436.2,2878.14,180.28,4572.15,2901.02,1671.13,0.0,organic,2017,RichmondNorfolk,22/01/2017,10244.797900000001,5.4073687485821464,35.67896444301746,2.2348474048472933
2017-01-15,1.56,6047.0,434.68,2923.44,197.24,2491.64,2491.64,0.0,0.0,organic,2017,RichmondNorfolk,15/01/2017,9433.32,7.188357863403342,48.34529518769638,3.261782702166364
2017-01-08,1.48,8071.93,490.6,3085.34,205.36,4290.63,4290.63,0.0,0.0,organic,2017,RichmondNorfolk,08/01/2017,11946.456400000001,6.077852508631764,38.22307676107201,2.5441251348810012
2017-01-01,1.62,4920.41,584.97,2230.14,209.54,1895.76,1895.76,0.0,0.0,organic,2017,RichmondNorfolk,01/01/2017,7971.064200000001,11.88864342605596,45.324271757841316,4.2585882070803045
2017-12-31,1.5,5756.97,147.66,1513.56,0.0,4095.75,3747.09,348.66,0.0,organic,2017,Roanoke,31/12/2017,8635.455,2.564890906153758,26.29091344926237,0.0
2017-12-24,1.54,5711.05,210.66,1517.29,0.0,3983.1,3652.57,330.53,0.0,organic,2017,Roanoke,24/12/2017,8795.017,3.688638691659152,26.567618914210172,0.0
2017-12-17,1.58,6387.27,141.87,1437.09,0.0,4808.31,3559.59,1248.72,0.0,organic,2017,Roanoke,17/12/2017,10091.886600000002,2.221136729776571,22.49928373154728,0.0
2017-12-10,1.47,7802.12,124.73,1438.67,0.0,6238.72,5375.63,863.09,0.0,organic,2017,Roanoke,10/12/2017,11469.116399999999,1.5986680543236966,18.439475424628178,0.0
2017-12-03,1.42,6811.91,195.13,1573.6,0.0,5043.18,4785.2,257.98,0.0,organic,2017,Roanoke,03/12/2017,9672.912199999999,2.8645416630577913,23.10071624551704,0.0
2017-11-26,1.56,6698.22,247.15,1535.64,0.0,4915.43,4892.04,23.39,0.0,organic,2017,Roanoke,26/11/2017,10449.2232,3.689786241717949,22.926090812185926,0.0
2017-11-19,1.54,6534.46,231.4,1669.66,0.0,4633.4,4633.4,0.0,0.0,organic,2017,Roanoke,19/11/2017,10063.0684,3.5412260538743827,25.551614058391976,0.0
2017-11-12,1.46,8507.88,221.24,1429.79,0.0,6856.85,6829.19,27.66,0.0,organic,2017,Roanoke,12/11/2017,12421.504799999999,2.6004127937864667,16.805479155794394,0.0
2017-11-05,1.5,8255.71,163.9,1362.58,0.0,6729.23,6386.62,342.61,0.0,organic,2017,Roanoke,05/11/2017,12383.564999999999,1.985292603543487,16.504697960563053,0.0
2017-10-29,1.53,9293.76,151.09,1301.57,0.0,7841.1,7140.34,700.76,0.0,organic,2017,Roanoke,29/10/2017,14219.452800000001,1.6257144578728093,14.004773095065936,0.0
2017-10-22,1.53,10892.04,262.63,1702.26,0.0,8927.15,8539.6,387.55,0.0,organic,2017,Roanoke,22/10/2017,16664.821200000002,2.411210388503898,15.628477310035585,0.0
2017-10-15,1.64,10752.98,221.97,1582.91,0.0,8948.1,7871.92,1076.18,0.0,organic,2017,Roanoke,15/10/2017,17634.887199999997,2.0642649758485554,14.720663481193123,0.0
2017-10-08,1.72,8206.5,228.36,1675.12,0.0,6303.02,6206.86,96.16,0.0,organic,2017,Roanoke,08/10/2017,14115.18,2.782672271979529,20.41211234996649,0.0
2017-10-01,1.83,7771.43,271.56,1683.7,0.0,5816.17,4753.12,1063.05,0.0,organic,2017,Roanoke,01/10/2017,14221.716900000001,3.494337592952648,21.66525337035784,0.0
2017-09-24,2.08,7802.86,226.04,1466.48,0.0,6110.34,3593.88,2516.46,0.0,organic,2017,Roanoke,24/09/2017,16229.9488,2.8968865262224366,18.7941344583909,0.0
2017-09-17,1.9,7847.81,232.91,1598.3,0.0,6016.6,4434.42,1582.18,0.0,organic,2017,Roanoke,17/09/2017,14910.839,2.967834338496982,20.366191332358962,0.0
2017-09-10,2.19,8032.49,258.82,1879.95,0.0,5893.72,3563.69,2330.03,0.0,organic,2017,Roanoke,10/09/2017,17591.1531,3.2221639865097873,23.404324188389904,0.0
2017-09-03,2.27,8020.1,358.1,1952.12,0.0,5709.88,3207.99,2501.89,0.0,organic,2017,Roanoke,03/09/2017,18205.627,4.465031608084687,24.340344883480252,0.0
2017-08-27,2.17,6628.13,311.6,2074.07,0.0,4242.46,3087.88,1154.58,0.0,organic,2017,Roanoke,27/08/2017,14383.0421,4.701175142913613,31.291933018815264,0.0
2017-08-20,2.08,8040.25,352.99,1992.25,0.0,5695.01,4347.39,1347.62,0.0,organic,2017,Roanoke,20/08/2017,16723.72,4.390286371692423,24.77845838126924,0.0
2017-08-13,2.0,6017.04,295.77,1577.89,0.0,4143.38,3871.36,272.02,0.0,organic,2017,Roanoke,13/08/2017,12034.08,4.915539866778349,26.223691383138554,0.0
2017-08-06,1.81,7240.03,282.29,2012.36,0.0,4945.38,3799.45,1145.93,0.0,organic,2017,Roanoke,06/08/2017,13104.4543,3.89901699302351,27.794912452020228,0.0
2017-07-30,1.59,7786.03,310.32,2134.34,0.0,5341.37,3780.03,1561.34,0.0,organic,2017,Roanoke,30/07/2017,12379.7877,3.9855998499877345,27.412429697804917,0.0
2017-07-23,1.49,9901.85,365.76,2772.19,0.0,6763.9,5244.98,1518.92,0.0,organic,2017,Roanoke,23/07/2017,14753.756500000001,3.693855188676863,27.996687487691695,0.0
2017-07-16,1.64,6337.48,242.19,2225.86,0.0,3869.43,3079.26,790.17,0.0,organic,2017,Roanoke,16/07/2017,10393.4672,3.821550521658451,35.12216212122169,0.0
2017-07-09,1.62,9008.58,327.53,2701.41,0.0,5979.64,1517.51,4462.13,0.0,organic,2017,Roanoke,09/07/2017,14593.8996,3.6357561347071345,29.98707898470125,0.0
2017-07-02,1.78,5965.12,212.95,2696.9,0.0,3055.27,1472.15,1583.12,0.0,organic,2017,Roanoke,02/07/2017,10617.9136,3.5699198004398904,45.211160881926936,0.0
2017-06-25,1.42,8870.49,253.77,2759.2,0.0,5857.52,1646.75,4210.77,0.0,organic,2017,Roanoke,25/06/2017,12596.0958,2.8608340689184026,31.105384257239454,0.0
2017-06-18,1.61,7557.29,385.86,3385.75,0.0,3785.68,1493.9,2291.78,0.0,organic,2017,Roanoke,18/06/2017,12167.2369,5.105798507136818,44.80111256812958,0.0
2017-06-11,1.35,8361.55,279.3,3013.37,0.0,5068.88,1556.95,3511.93,0.0,organic,2017,Roanoke,11/06/2017,11288.0925,3.340289778808953,36.03841393043156,0.0
2017-06-04,1.51,10058.68,317.8,2674.54,0.0,7066.34,1765.07,5301.27,0.0,organic,2017,Roanoke,04/06/2017,15188.606800000001,3.1594602870356745,26.589373555973545,0.0
2017-05-28,1.37,11900.47,297.27,2385.12,0.0,9218.08,2087.45,7130.63,0.0,organic,2017,Roanoke,28/05/2017,16303.643900000001,2.4979685676280012,20.042233626066867,0.0
2017-05-21,1.59,7576.78,336.52,2483.17,0.0,4757.09,2335.89,2421.2,0.0,organic,2017,Roanoke,21/05/2017,12047.0802,4.441464579940291,32.77342089911546,0.0
2017-05-14,1.81,5838.07,230.45,2146.33,0.0,3461.29,2915.88,545.41,0.0,organic,2017,Roanoke,14/05/2017,10566.9067,3.9473661672436267,36.76437589819923,0.0
2017-05-07,1.72,7509.16,343.02,2428.09,0.0,4738.05,2137.38,2600.67,0.0,organic,2017,Roanoke,07/05/2017,12915.7552,4.568020923778425,32.3350414693521,0.0
2017-04-30,1.87,6798.65,353.77,2775.79,0.0,3669.09,2372.94,1296.15,0.0,organic,2017,Roanoke,30/04/2017,12713.4755,5.203533054356379,40.82854684385871,0.0
2017-04-23,1.58,7527.14,339.78,2413.71,0.0,4773.65,2203.3,2570.35,0.0,organic,2017,Roanoke,23/04/2017,11892.881200000002,4.51406510308032,32.066761080569776,0.0
2017-04-16,1.24,10898.43,382.64,2457.06,0.0,8058.73,2881.64,5177.09,0.0,organic,2017,Roanoke,16/04/2017,13514.0532,3.5109644233160187,22.54508218156193,0.0
2017-04-09,0.89,15201.67,382.49,2930.05,0.0,11889.13,2331.66,9557.47,0.0,organic,2017,Roanoke,09/04/2017,13529.4863,2.5161051384486046,19.27452707498584,0.0
2017-04-02,1.19,10899.57,309.33,3031.18,0.0,7559.06,2514.95,5044.11,0.0,organic,2017,Roanoke,02/04/2017,12970.488299999999,2.8380018661286637,27.81008792089963,0.0
2017-03-26,0.84,15330.0,258.31,2811.96,0.0,12259.73,2142.46,10117.27,0.0,organic,2017,Roanoke,26/03/2017,12877.199999999999,1.684996738421396,18.342857142857145,0.0
2017-03-19,1.2,7983.96,222.33,2146.38,0.0,5615.25,2557.65,3057.6,0.0,organic,2017,Roanoke,19/03/2017,9580.752,2.7847083402221458,26.883651721702012,0.0
2017-03-12,1.13,8967.12,297.8,2537.83,0.0,6131.49,2334.33,3797.16,0.0,organic,2017,Roanoke,12/03/2017,10132.8456,3.3210216881228307,28.301505946167776,0.0
2017-03-05,0.7,15787.49,337.56,2105.48,0.0,13344.45,2068.61,11275.84,0.0,organic,2017,Roanoke,05/03/2017,11051.242999999999,2.138148622738637,13.336382160812137,0.0
2017-02-26,0.77,14724.39,246.43,2759.77,0.0,11718.19,2299.58,9418.61,0.0,organic,2017,Roanoke,26/02/2017,11337.7803,1.6736177186287515,18.7428477512481,0.0
2017-02-19,0.94,10024.18,231.37,2672.7,0.0,7120.11,1894.37,5225.74,0.0,organic,2017,Roanoke,19/02/2017,9422.7292,2.308118968334567,26.662530002454066,0.0
2017-02-12,0.88,11414.9,212.09,3013.89,0.0,8188.92,1869.28,6319.64,0.0,organic,2017,Roanoke,12/02/2017,10045.112,1.8580101446355204,26.403122234973587,0.0
2017-02-05,1.14,9742.87,224.66,5303.06,0.0,4215.15,1977.81,2237.34,0.0,organic,2017,Roanoke,05/02/2017,11106.8718,2.3058913851873215,54.43016277544501,0.0
2017-01-29,1.18,7932.55,339.58,3824.05,0.0,3768.92,1293.27,2475.65,0.0,organic,2017,Roanoke,29/01/2017,9360.409,4.280842856332453,48.207070866241,0.0
2017-01-22,1.16,7525.89,234.38,2584.95,0.0,4706.56,2177.11,2529.45,0.0,organic,2017,Roanoke,22/01/2017,8730.0324,3.1143160476701093,34.34743266244922,0.0
2017-01-15,1.6,5398.97,194.17,3113.34,0.0,2091.46,2091.46,0.0,0.0,organic,2017,Roanoke,15/01/2017,8638.352,3.596426725838447,57.66544359387068,0.0
2017-01-08,1.61,5241.2,263.74,2764.44,0.0,2213.02,2213.02,0.0,0.0,organic,2017,Roanoke,08/01/2017,8438.332,5.032053728153858,52.74440967717317,0.0
